Energy(eV)	C_p_DOS	Pt_d_DOS
-6.973114	0.053024	0.057247
-6.953114	0.050314	0.053403
-6.933114	0.047645	0.049452
-6.913014	0.045204	0.045479
-6.893014	0.043103	0.041550
-6.873014	0.041483	0.037716
-6.853014	0.040470	0.034015
-6.833014	0.040207	0.030480
-6.813014	0.040872	0.027139
-6.793014	0.042711	0.024027
-6.773014	0.046065	0.021191
-6.753014	0.051389	0.018692
-6.733014	0.059248	0.016602
-6.712914	0.070282	0.015007
-6.692914	0.085140	0.013990
-6.672914	0.104366	0.013623
-6.652914	0.128258	0.013954
-6.632914	0.156727	0.014984
-6.612914	0.189185	0.016660
-6.592914	0.224502	0.018870
-6.572914	0.261049	0.021443
-6.552914	0.296861	0.024169
-6.532914	0.329878	0.026816
-6.512814	0.358235	0.029165
-6.492814	0.380529	0.031032
-6.472814	0.396040	0.032295
-6.452814	0.404816	0.032900
-6.432814	0.407651	0.032862
-6.412814	0.405941	0.032260
-6.392814	0.401472	0.031211
-6.372814	0.396158	0.029858
-6.352814	0.391811	0.028342
-6.332814	0.389951	0.026797
-6.312714	0.391673	0.025329
-6.292714	0.397603	0.024019
-6.272714	0.407907	0.022916
-6.252714	0.422371	0.022042
-6.232714	0.440501	0.021397
-6.212714	0.461670	0.020963
-6.192714	0.485219	0.020708
-6.172714	0.510555	0.020597
-6.152714	0.537188	0.020589
-6.132714	0.564728	0.020647
-6.112614	0.592820	0.020734
-6.092614	0.621070	0.020818
-6.072614	0.649018	0.020876
-6.052614	0.676004	0.020884
-6.032614	0.701260	0.020828
-6.012614	0.723959	0.020699
-5.992614	0.743348	0.020499
-5.972614	0.758897	0.020233
-5.952614	0.770425	0.019919
-5.932614	0.778219	0.019578
-5.912514	0.783050	0.019238
-5.892514	0.786113	0.018929
-5.872514	0.788899	0.018680
-5.852514	0.793021	0.018516
-5.832514	0.800027	0.018459
-5.812514	0.811225	0.018521
-5.792514	0.827557	0.018710
-5.772514	0.849532	0.019026
-5.752514	0.877198	0.019466
-5.732514	0.910172	0.020023
-5.712414	0.947694	0.020687
-5.692414	0.988687	0.021446
-5.672414	1.031810	0.022284
-5.652414	1.075542	0.023181
-5.632414	1.118260	0.024110
-5.612414	1.158330	0.025042
